-5; 3.38052
-4.99667; 3.42243
-4.99333; 3.46531
-4.99; 3.5092
-4.98666; 3.55411
-4.98333; 3.60011
-4.97999; 3.64723
-4.97666; 3.69551
-4.97332; 3.74499
-4.96999; 3.79573
-4.96666; 3.84776
-4.96332; 3.90114
-4.95999; 3.95594
-4.95665; 4.0122
-4.95332; 4.06999
-4.94998; 4.12936
-4.94665; 4.19039
-4.94331; 4.25315
-4.93998; 4.31772
-4.93665; 4.38418
-4.93331; 4.45261
-4.92998; 4.5231
-4.92664; 4.59574
-4.92331; 4.67065
-4.91997; 4.74793
-4.91664; 4.82769
-4.9133; 4.91007
-4.90997; 4.99519
-4.90664; 5.08318
-4.9033; 5.17422
-4.89997; 5.26845
-4.89663; 5.36606
-4.8933; 5.46722
-4.88996; 5.57214
-4.88663; 5.68101
-4.88329; 5.79411
-4.87996; 5.91166
-4.87663; 6.03394
-4.87329; 6.16124
-4.86996; 6.29388
-4.86662; 6.43219
-4.86329; 6.57658
-4.85995; 6.72745
-4.85662; 6.88524
-4.85328; 7.05044
-4.84995; 7.22361
-4.84662; 7.40531
-4.84328; 7.5962
-4.83995; 7.79703
-4.83661; 8.00858
-4.83328; 8.23174
-4.82994; 8.4675
-4.82661; 8.71696
-4.82327; 8.98132
-4.81994; 9.26204
-4.81661; 9.56065
-4.81327; 9.87893
-4.80994; 10.2189
-4.8066; 10.5828
-4.80327; 10.9734
-4.79993; 11.3936
-4.7966; 11.847
-4.79326; 12.3377
-4.78993; 12.8706
-4.7866; 13.4512
-4.78326; 14.0863
-4.77993; 14.784
-4.77659; 15.5542
-4.77326; 16.4085
-4.76992; 17.3618
-4.76659; 18.4323
-4.76325; 19.6427
-4.75992; 21.0231
-4.75659; 22.6115
-4.75325; 24.459
-4.74992; 26.6347
-4.74658; 29.2344
-4.74325; 32.3953
-4.73991; 36.3223
-4.73658; 41.3316
-4.73324; 47.9425
-4.72991; 57.0692
-4.72658; 70.486
-4.72324; 92.1475
-4.71991; 133.017
-4.71657; 239.052
-4.71324; 1178.34
-4.7099; -402.273
-4.70657; -171.808
-4.70323; -109.228
-4.6999; -80.0665
-4.69657; -63.1919
-4.69323; -52.1911
-4.6899; -44.4517
-4.68656; -38.7105
-4.68323; -34.282
-4.67989; -30.7625
-4.67656; -27.8975
-4.67322; -25.5202
-4.66989; -23.5157
-4.66656; -21.8027
-4.66322; -20.3219
-4.65989; -19.0293
-4.65655; -17.8907
-4.65322; -16.8804
-4.64988; -15.9777
-4.64655; -15.1663
-4.64321; -14.433
-4.63988; -13.7672
-4.63655; -13.1598
-4.63321; -12.6034
-4.62988; -12.0919
-4.62654; -11.62
-4.62321; -11.1833
-4.61987; -10.7781
-4.61654; -10.401
-4.6132; -10.0491
-4.60987; -9.72008
-4.60654; -9.41169
-4.6032; -9.12207
-4.59987; -8.84959
-4.59653; -8.59269
-4.5932; -8.35011
-4.58986; -8.12066
-4.58653; -7.90332
-4.58319; -7.69713
-4.57986; -7.50127
-4.57653; -7.31499
-4.57319; -7.13755
-4.56986; -6.96837
-4.56652; -6.80687
-4.56319; -6.65254
-4.55985; -6.5049
-4.55652; -6.36356
-4.55318; -6.22807
-4.54985; -6.09809
-4.54652; -5.97329
-4.54318; -5.85337
-4.53985; -5.73804
-4.53651; -5.62705
-4.53318; -5.52014
-4.52984; -5.41709
-4.52651; -5.3177
-4.52317; -5.22178
-4.51984; -5.12913
-4.51651; -5.03962
-4.51317; -4.95305
-4.50984; -4.86929
-4.5065; -4.78821
-4.50317; -4.70968
-4.49983; -4.63358
-4.4965; -4.5598
-4.49316; -4.48822
-4.48983; -4.41876
-4.4865; -4.35131
-4.48316; -4.28579
-4.47983; -4.22211
-4.47649; -4.16022
-4.47316; -4.10001
-4.46982; -4.04142
-4.46649; -3.98439
-4.46315; -3.92886
-4.45982; -3.87476
-4.45649; -3.82205
-4.45315; -3.77066
-4.44982; -3.72054
-4.44648; -3.67166
-4.44315; -3.62395
-4.43981; -3.57739
-4.43648; -3.53192
-4.43314; -3.48752
-4.42981; -3.44413
-4.42648; -3.40173
-4.42314; -3.36028
-4.41981; -3.31975
-4.41647; -3.2801
-4.41314; -3.24132
-4.4098; -3.20337
-4.40647; -3.16621
-4.40313; -3.12983
-4.3998; -3.0942
-4.39647; -3.0593
-4.39313; -3.02512
-4.3898; -2.9916
-4.38646; -2.95875
-4.38313; -2.92654
-4.37979; -2.89496
-4.37646; -2.86398
-4.37312; -2.83359
-4.36979; -2.80376
-4.36646; -2.77449
-4.36312; -2.74575
-4.35979; -2.71753
-4.35645; -2.68982
-4.35312; -2.66261
-4.34978; -2.63587
-4.34645; -2.6096
-4.34311; -2.58379
-4.33978; -2.55841
-4.33645; -2.53346
-4.33311; -2.50893
-4.32978; -2.48481
-4.32644; -2.46109
-4.32311; -2.43775
-4.31977; -2.41478
-4.31644; -2.39218
-4.3131; -2.36995
-4.30977; -2.34806
-4.30644; -2.32651
-4.3031; -2.30529
-4.29977; -2.28439
-4.29643; -2.26382
-4.2931; -2.24354
-4.28976; -2.22358
-4.28643; -2.2039
-4.28309; -2.18451
-4.27976; -2.16541
-4.27643; -2.14657
-4.27309; -2.12801
-4.26976; -2.1097
-4.26642; -2.09165
-4.26309; -2.07386
-4.25975; -2.0563
-4.25642; -2.03899
-4.25308; -2.0219
-4.24975; -2.00505
-4.24642; -1.98842
-4.24308; -1.97201
-4.23975; -1.95582
-4.23641; -1.93983
-4.23308; -1.92405
-4.22974; -1.90848
-4.22641; -1.89309
-4.22307; -1.87791
-4.21974; -1.86291
-4.21641; -1.84809
-4.21307; -1.83346
-4.20974; -1.819
-4.2064; -1.80472
-4.20307; -1.79061
-4.19973; -1.77667
-4.1964; -1.76289
-4.19306; -1.74927
-4.18973; -1.73582
-4.1864; -1.72251
-4.18306; -1.70936
-4.17973; -1.69636
-4.17639; -1.6835
-4.17306; -1.67078
-4.16972; -1.65821
-4.16639; -1.64578
-4.16305; -1.63348
-4.15972; -1.62131
-4.15639; -1.60928
-4.15305; -1.59737
-4.14972; -1.58559
-4.14638; -1.57394
-4.14305; -1.5624
-4.13971; -1.55099
-4.13638; -1.53969
-4.13304; -1.52851
-4.12971; -1.51744
-4.12638; -1.50648
-4.12304; -1.49564
-4.11971; -1.4849
-4.11637; -1.47426
-4.11304; -1.46373
-4.1097; -1.4533
-4.10637; -1.44298
-4.10303; -1.43275
-4.0997; -1.42262
-4.09637; -1.41258
-4.09303; -1.40264
-4.0897; -1.39279
-4.08636; -1.38304
-4.08303; -1.37337
-4.07969; -1.36379
-4.07636; -1.35429
-4.07302; -1.34489
-4.06969; -1.33556
-4.06636; -1.32632
-4.06302; -1.31716
-4.05969; -1.30808
-4.05635; -1.29908
-4.05302; -1.29016
-4.04968; -1.28131
-4.04635; -1.27254
-4.04301; -1.26384
-4.03968; -1.25522
-4.03635; -1.24667
-4.03301; -1.23819
-4.02968; -1.22977
-4.02634; -1.22143
-4.02301; -1.21316
-4.01967; -1.20495
-4.01634; -1.1968
-4.013; -1.18873
-4.00967; -1.18071
-4.00634; -1.17276
-4.003; -1.16487
-3.99967; -1.15704
-3.99633; -1.14927
